Date,Trial,Context,Sequence,Response,Correct,RT
2020-10-01,66,Stripe,A,R,1,0.43
2020-10-01,67,Stripe,B,R,0,0.94
2020-10-01,68,Stripe,A,R,1,0.13
2020-10-01,69,Stripe,B,L,1,0.13
2020-10-01,70,Stripe,B,R,0,0.13
2020-10-01,71,Stripe,A,R,1,0.15
2020-10-01,72,Stripe,B,L,1,0.21
2020-10-01,73,Stripe,B,L,1,0.16
2020-10-01,74,Stripe,B,L,1,0.17
2020-10-01,75,Stripe,B,L,1,1.18
2020-10-01,76,Stripe,B,L,1,0.29
2020-10-01,77,Stripe,B,L,1,0.17
2020-10-01,78,Stripe,B,L,1,0.98
2020-10-01,79,Stripe,B,L,1,0.28
2020-10-01,80,Stripe,B,L,1,0.26
2020-10-02,1,Stripe,B,R,0,0.22
2020-10-02,2,Stripe,B,R,0,0.15
2020-10-02,3,Stripe,A,R,1,0.13
2020-10-02,4,Stripe,A,R,1,0.18
2020-10-02,5,Stripe,B,L,1,0.2
2020-10-02,6,Stripe,B,L,1,1.0
2020-10-02,7,Stripe,B,L,1,0.33
2020-10-02,8,Stripe,B,L,1,0.23
2020-10-02,9,Stripe,A,R,1,0.15
2020-10-02,10,Stripe,B,L,1,0.18
2020-10-02,11,Stripe,B,L,1,0.15
2020-10-02,12,Stripe,B,L,1,0.17
2020-10-02,13,Stripe,A,R,1,0.17
2020-10-02,14,Stripe,B,L,1,0.18
2020-10-02,15,Stripe,A,R,1,0.16
2020-10-02,16,Stripe,B,L,1,0.16
2020-10-02,17,Stripe,B,L,1,0.16
2020-10-02,18,Stripe,B,R,0,0.46
2020-10-02,19,Stripe,A,R,1,1.97
2020-10-02,20,Stripe,B,L,1,0.12
2020-10-02,21,Stripe,A,R,1,0.35
2020-10-02,22,Stripe,B,L,1,0.25
2020-10-02,23,Stripe,A,R,1,0.15
2020-10-02,24,Stripe,B,R,0,0.43
2020-10-02,25,Stripe,B,L,1,0.22
2020-10-02,26,Stripe,A,R,1,0.13
2020-10-02,27,Stripe,B,L,1,0.15
2020-10-02,28,Stripe,A,R,1,0.12
2020-10-02,29,Stripe,A,R,1,2.49
2020-10-02,30,Stripe,B,L,1,0.44
2020-10-02,31,Stripe,A,L,0,0.29
2020-10-02,32,Stripe,B,L,1,0.17
2020-10-02,33,Stripe,A,R,1,0.35
2020-10-02,34,Stripe,A,R,1,0.17
2020-10-02,35,Stripe,B,L,1,0.17
2020-10-02,36,Stripe,A,R,1,0.21
2020-10-02,37,Stripe,A,R,1,2.34
2020-10-02,38,Stripe,B,L,1,3.25
2020-10-02,39,Stripe,A,R,1,0.17
2020-10-02,40,Stripe,B,L,1,0.15
2020-10-02,41,Stripe,A,R,1,0.13
2020-10-02,42,Stripe,B,L,1,0.15
2020-10-02,43,Stripe,B,L,1,0.31
2020-10-02,44,Stripe,B,L,1,0.17
2020-10-02,45,Stripe,A,R,1,0.2
2020-10-02,46,Stripe,A,R,1,2.34
2020-10-02,47,Stripe,B,L,1,0.19
2020-10-02,48,Stripe,A,R,1,0.16
2020-10-02,49,Stripe,A,R,1,0.21
2020-10-02,50,Stripe,B,L,1,0.17
2020-10-02,51,Stripe,B,L,1,0.21
2020-10-02,52,Stripe,A,R,1,0.77
2020-10-02,53,Stripe,A,R,1,0.14
2020-10-02,54,Stripe,B,L,1,0.89
2020-10-02,55,Stripe,B,L,1,0.99
2020-10-02,56,Stripe,B,L,1,0.8
2020-10-02,57,Stripe,B,L,1,0.22
2020-10-02,58,Stripe,B,L,1,0.14
2020-10-02,59,Stripe,B,L,1,0.23
2020-10-02,60,Stripe,B,L,1,0.3
2020-10-02,61,Stripe,B,L,1,0.2
2020-10-02,62,Stripe,B,L,1,0.82
2020-10-02,63,Stripe,B,L,1,0.14
2020-10-02,64,Stripe,A,R,1,0.14
2020-10-02,65,Stripe,B,L,1,0.97
2020-10-02,66,Stripe,A,R,1,0.14
2020-10-02,67,Stripe,A,R,1,0.14
2020-10-02,68,Stripe,A,R,1,0.12
2020-10-02,69,Stripe,A,R,1,0.14
2020-10-02,70,Stripe,A,R,1,0.19
2020-10-02,71,Stripe,A,R,1,0.13
2020-10-02,72,Stripe,A,R,1,1.07
2020-10-02,73,Stripe,A,R,1,0.18
2020-10-02,74,Stripe,A,R,1,0.14
2020-10-02,75,Stripe,A,R,1,0.14
2020-10-02,76,Stripe,A,R,1,0.14
2020-10-02,77,Stripe,A,R,1,0.14
2020-10-02,78,Stripe,A,L,0,0.86
2020-10-02,79,Stripe,A,R,1,0.14
2020-10-02,80,Stripe,A,R,1,0.19
2020-10-06,1,Stripe,B,L,1,0.24
2020-10-06,2,Stripe,B,L,1,0.23
2020-10-06,3,Stripe,B,L,1,1.07
2020-10-06,4,Stripe,A,R,1,0.14
2020-10-06,5,Stripe,B,L,1,1.05
2020-10-06,6,Stripe,A,R,1,2.26
2020-10-06,7,Stripe,A,R,1,0.2
2020-10-06,8,Stripe,A,R,1,2.53
2020-10-06,9,Stripe,A,L,0,0.54
2020-10-06,10,Stripe,A,L,0,0.73
2020-10-06,11,Stripe,A,L,0,0.29
2020-10-06,12,Stripe,B,L,1,0.17
2020-10-06,13,Stripe,A,R,1,2.1
2020-10-06,14,Stripe,A,R,1,1.38
2020-10-06,15,Stripe,A,L,0,0.81
2020-10-06,16,Stripe,B,L,1,0.17
2020-10-06,17,Stripe,A,L,0,0.25
2020-10-06,18,Stripe,A,R,1,0.16
2020-10-06,19,Stripe,A,R,1,1.8
2020-10-06,20,Stripe,A,R,1,1.69
2020-10-06,21,Stripe,B,L,1,0.19
2020-10-06,22,Stripe,B,L,1,0.59
2020-10-06,23,Stripe,B,L,1,0.17
2020-10-06,24,Stripe,A,R,1,0.15
2020-10-06,25,Stripe,B,R,0,0.24
2020-10-06,26,Stripe,A,R,1,0.17
2020-10-06,27,Stripe,A,R,1,0.15
2020-10-06,28,Stripe,A,R,1,0.1
2020-10-06,29,Stripe,A,R,1,1.17
2020-10-06,30,Stripe,A,R,1,0.98
2020-10-06,31,Stripe,B,L,1,0.19
2020-10-06,32,Stripe,A,R,1,0.19
2020-10-06,33,Stripe,B,L,1,0.17
2020-10-06,34,Stripe,A,R,1,1.41
2020-10-06,35,Stripe,B,L,1,0.17
2020-10-06,36,Stripe,B,L,1,0.16
2020-10-06,37,Stripe,A,R,1,0.15
2020-10-06,38,Stripe,A,R,1,0.14
2020-10-06,39,Stripe,A,R,1,0.51
2020-10-06,40,Stripe,B,L,1,2.16
2020-10-06,41,Stripe,B,L,1,1.17
2020-10-06,42,Stripe,A,R,1,0.16
2020-10-06,43,Stripe,A,R,1,0.14
2020-10-06,44,Stripe,A,R,1,0.18
2020-10-06,45,Stripe,A,R,1,0.17
2020-10-06,46,Stripe,B,L,1,0.23
2020-10-06,47,Stripe,A,R,1,0.15
2020-10-06,48,Stripe,B,L,1,0.32
2020-10-06,49,Stripe,A,R,1,1.4
2020-10-06,50,Stripe,A,R,1,0.15
2020-10-06,51,Stripe,A,R,1,0.75
2020-10-06,52,Stripe,B,L,1,0.24
2020-10-06,53,Stripe,A,R,1,0.16
2020-10-06,54,Stripe,A,R,1,0.2
2020-10-06,55,Stripe,A,L,0,0.19
2020-10-06,56,Stripe,A,R,1,0.21
2020-10-06,57,Stripe,A,R,1,0.21
2020-10-06,58,Stripe,B,L,1,0.19
2020-10-06,59,Stripe,B,L,1,0.19
2020-10-06,60,Stripe,A,R,1,0.18
2020-10-06,61,Stripe,B,L,1,0.21
2020-10-06,62,Stripe,B,L,1,1.39
2020-10-06,63,Stripe,B,L,1,0.19
2020-10-06,64,Stripe,B,L,1,0.15
2020-10-06,65,Stripe,A,L,0,1.9
2020-10-06,66,Stripe,B,L,1,0.2
2020-10-06,67,Stripe,B,L,1,0.19
2020-10-06,68,Stripe,B,L,1,0.22
2020-10-06,69,Stripe,B,L,1,0.15
2020-10-06,70,Stripe,B,L,1,0.15
2020-10-06,71,Stripe,B,L,1,0.3
2020-10-06,72,Stripe,B,L,1,0.21
2020-10-06,73,Stripe,B,L,1,0.2
2020-10-06,74,Stripe,B,L,1,0.18
2020-10-06,75,Stripe,B,L,1,0.37
2020-10-06,76,Stripe,B,L,1,1.72
2020-10-06,77,Stripe,B,L,1,1.15
2020-10-06,78,Stripe,B,L,1,0.49
2020-10-06,79,Stripe,B,L,1,0.3
2020-10-06,80,Stripe,B,L,1,0.33
2020-10-07,1,Stripe,A,R,1,0.8
2020-10-07,2,Stripe,B,L,1,0.7
2020-10-07,3,Stripe,B,L,1,1.21
2020-10-07,4,Stripe,B,L,1,0.17
2020-10-07,5,Stripe,B,L,1,1.56
2020-10-07,6,Stripe,B,L,1,1.19
2020-10-07,7,Stripe,A,R,1,0.16
2020-10-07,8,Stripe,B,L,1,0.16
2020-10-07,9,Stripe,A,R,1,1.39
2020-10-07,10,Stripe,A,L,0,0.29
2020-10-07,11,Stripe,A,R,1,0.22
2020-10-07,12,Stripe,B,L,1,0.15
2020-10-07,13,Stripe,A,R,1,0.2
2020-10-07,14,Stripe,A,R,1,0.15
2020-10-07,15,Stripe,A,R,1,1.63
2020-10-07,16,Stripe,A,R,1,0.15
2020-10-07,17,Stripe,A,R,1,0.41
2020-10-07,18,Stripe,B,L,1,0.2
2020-10-07,19,Stripe,B,L,1,1.02
2020-10-07,20,Stripe,A,R,1,0.14
2020-10-07,21,Stripe,A,L,0,0.39
2020-10-07,22,Stripe,B,L,1,0.22
2020-10-07,23,Stripe,B,L,1,1.49
2020-10-07,24,Stripe,B,L,1,0.14
2020-10-07,25,Stripe,B,L,1,1.24
2020-10-07,26,Stripe,A,L,0,0.17
2020-10-07,27,Stripe,B,L,1,0.21
2020-10-07,28,Stripe,A,L,0,0.26
2020-10-07,29,Stripe,B,L,1,0.21
2020-10-07,30,Stripe,A,R,1,0.81
2020-10-07,31,Stripe,A,R,1,0.15
2020-10-07,32,Stripe,B,L,1,0.94
2020-10-07,33,Stripe,B,L,1,0.23
2020-10-07,34,Stripe,B,L,1,0.18
2020-10-07,35,Stripe,B,L,1,1.48
2020-10-07,36,Stripe,A,R,1,1.18
2020-10-07,37,Stripe,A,R,1,0.16
2020-10-07,38,Stripe,A,R,1,0.13
2020-10-07,39,Stripe,A,R,1,0.15
2020-10-07,40,Stripe,A,R,1,0.13
2020-10-07,41,Stripe,A,L,0,0.15
2020-10-07,42,Stripe,A,R,1,0.16
2020-10-07,43,Stripe,A,R,1,0.15
2020-10-07,44,Stripe,A,R,1,0.15
2020-10-07,45,Stripe,B,L,1,0.54
2020-10-07,46,Stripe,A,R,1,0.18
2020-10-07,47,Stripe,A,R,1,0.13
2020-10-07,48,Stripe,B,L,1,0.48
2020-10-07,49,Stripe,A,R,1,0.09
2020-10-07,50,Stripe,A,L,0,0.35
2020-10-07,51,Stripe,A,L,0,0.17
2020-10-07,52,Stripe,B,L,1,0.22
2020-10-07,53,Stripe,B,L,1,0.24
2020-10-07,54,Stripe,B,L,1,0.18
2020-10-07,55,Stripe,A,R,1,0.13
2020-10-07,56,Stripe,B,L,1,1.52
2020-10-07,57,Stripe,A,R,1,0.16
2020-10-07,58,Stripe,A,R,1,0.14
2020-10-07,59,Stripe,B,L,1,0.24
2020-10-07,60,Stripe,A,R,1,0.14
2020-10-07,61,Stripe,A,R,1,0.2
2020-10-07,62,Stripe,A,R,1,0.14
2020-10-07,63,Stripe,B,L,1,0.33
2020-10-07,64,Stripe,B,L,1,0.25
2020-10-07,65,Stripe,B,L,1,0.18
2020-10-07,66,Stripe,B,L,1,0.15
2020-10-07,67,Stripe,A,R,1,0.16
2020-10-07,68,Stripe,B,L,1,0.15
2020-10-07,69,Stripe,B,L,1,0.17
2020-10-07,70,Stripe,A,R,1,0.13
2020-10-07,71,Stripe,A,R,1,0.26
2020-10-07,72,Stripe,B,L,1,0.2
2020-10-07,73,Stripe,A,R,1,0.13
2020-10-07,74,Stripe,B,R,0,0.19
2020-10-07,75,Stripe,B,L,1,2.49
2020-10-07,76,Stripe,B,L,1,0.15
2020-10-07,77,Stripe,B,L,1,0.15
2020-10-07,78,Stripe,B,L,1,0.19
2020-10-07,79,Stripe,B,L,1,0.18
2020-10-07,80,Stripe,B,L,1,0.19
2020-10-08,1,Stripe,A,L,0,0.51
2020-10-08,2,Stripe,B,L,1,0.98
2020-10-08,3,Stripe,B,L,1,0.39
2020-10-08,4,Stripe,B,L,1,0.93
2020-10-08,5,Stripe,B,L,1,0.64
2020-10-08,6,Stripe,B,L,1,0.23
2020-10-08,7,Stripe,B,L,1,0.17
2020-10-08,8,Stripe,A,R,1,0.94
2020-10-08,9,Stripe,B,L,1,0.17
2020-10-08,10,Stripe,B,L,1,0.15
2020-10-08,11,Stripe,B,L,1,0.15
2020-10-08,12,Stripe,A,R,1,0.23
2020-10-08,13,Stripe,B,L,1,0.22
2020-10-08,14,Stripe,B,L,1,1.21
2020-10-08,15,Stripe,A,R,1,1.93
2020-10-08,16,Stripe,A,R,1,1.05
2020-10-08,17,Stripe,B,L,1,0.3
2020-10-08,18,Stripe,A,L,0,0.21
2020-10-08,19,Stripe,B,L,1,0.18
2020-10-08,20,Stripe,A,R,1,0.29
2020-10-08,21,Stripe,B,R,0,0.17
2020-10-08,22,Stripe,A,L,0,0.34
2020-10-08,23,Stripe,B,L,1,0.18
2020-10-08,24,Stripe,B,L,1,0.95
2020-10-08,25,Stripe,A,R,1,0.14
2020-10-08,26,Stripe,A,R,1,0.16
2020-10-08,27,Stripe,B,L,1,0.15
2020-10-08,28,Stripe,B,L,1,0.23
2020-10-08,29,Stripe,B,L,1,0.21
2020-10-08,30,Stripe,A,R,1,0.16
2020-10-08,31,Stripe,B,L,1,0.33
2020-10-08,32,Stripe,A,R,1,0.14
2020-10-08,33,Stripe,A,R,1,0.14
2020-10-08,34,Stripe,A,R,1,1.01
2020-10-08,35,Stripe,B,R,0,0.45
2020-10-08,36,Stripe,A,R,1,0.89
2020-10-08,37,Stripe,A,R,1,0.78
2020-10-08,38,Stripe,A,R,1,0.13
2020-10-08,39,Stripe,B,L,1,0.29
2020-10-08,40,Stripe,B,L,1,0.2
2020-10-08,41,Stripe,A,R,1,0.16
2020-10-08,42,Stripe,B,L,1,0.2
2020-10-08,43,Stripe,B,L,1,0.16
2020-10-08,44,Stripe,A,R,1,0.13
2020-10-08,45,Stripe,B,L,1,0.13
2020-10-08,46,Stripe,A,R,1,0.14
2020-10-08,47,Stripe,A,R,1,0.15
2020-10-08,48,Stripe,B,L,1,1.27
2020-10-08,49,Stripe,B,L,1,0.17
2020-10-08,50,Stripe,B,L,1,0.21
2020-10-08,51,Stripe,B,L,1,1.12
2020-10-08,52,Stripe,B,L,1,0.15
2020-10-08,53,Stripe,B,L,1,0.19
2020-10-08,54,Stripe,A,R,1,0.15
2020-10-08,55,Stripe,B,L,1,0.14
2020-10-08,56,Stripe,B,L,1,0.14
2020-10-08,57,Stripe,A,R,1,0.14
2020-10-08,58,Stripe,B,L,1,0.21
2020-10-08,59,Stripe,A,R,1,0.16
2020-10-08,60,Stripe,A,R,1,0.13
2020-10-08,61,Stripe,A,R,1,0.14
2020-10-08,62,Stripe,B,L,1,0.16
2020-10-08,63,Stripe,B,R,0,1.35
2020-10-08,64,Stripe,B,L,1,0.15
2020-10-08,65,Stripe,A,R,1,0.13
2020-10-08,66,Stripe,A,R,1,0.14
2020-10-08,67,Stripe,B,L,1,0.17
2020-10-08,68,Stripe,B,L,1,0.18
2020-10-08,69,Stripe,A,R,1,0.13
2020-10-08,70,Stripe,A,R,1,0.13
2020-10-08,71,Stripe,A,R,1,0.13
2020-10-08,72,Stripe,A,R,1,0.44
2020-10-08,73,Stripe,A,R,1,0.14
2020-10-08,74,Stripe,A,R,1,0.15
2020-10-08,75,Stripe,A,R,1,0.14
2020-10-08,76,Stripe,A,R,1,0.17
2020-10-08,77,Stripe,A,R,1,0.14
2020-10-08,78,Stripe,A,R,1,0.52
2020-10-08,79,Stripe,A,R,1,0.12
2020-10-08,80,Stripe,A,R,1,0.13
2020-10-09,1,Stripe,B,L,1,0.36
2020-10-09,2,Stripe,A,R,1,0.75
2020-10-09,3,Stripe,A,R,1,0.13
2020-10-09,4,Stripe,B,L,1,0.16
2020-10-09,5,Stripe,B,R,0,0.13
2020-10-09,6,Stripe,A,R,1,0.16
2020-10-09,7,Stripe,B,L,1,0.15
2020-10-09,8,Stripe,A,R,1,0.13
2020-10-09,9,Stripe,B,L,1,0.19
2020-10-09,10,Stripe,B,L,1,0.68
2020-10-09,11,Stripe,A,R,1,0.14
2020-10-09,12,Stripe,A,R,1,0.15
2020-10-09,13,Stripe,B,L,1,0.19
2020-10-09,14,Stripe,A,R,1,0.13
2020-10-09,15,Stripe,A,R,1,0.14
2020-10-09,16,Stripe,B,L,1,0.14
2020-10-09,17,Stripe,A,R,1,0.12
2020-10-09,18,Stripe,B,L,1,0.18
2020-10-09,19,Stripe,A,R,1,0.13
2020-10-09,20,Stripe,A,R,1,0.13
2020-10-09,21,Stripe,A,L,0,0.23
2020-10-09,22,Stripe,B,L,1,0.46
2020-10-09,23,Stripe,A,R,1,0.21
2020-10-09,24,Stripe,A,R,1,0.13
2020-10-09,25,Stripe,B,L,1,0.34
2020-10-09,26,Stripe,B,L,1,0.22
2020-10-09,27,Stripe,A,R,1,0.71
2020-10-09,28,Stripe,A,R,1,0.13
2020-10-09,29,Stripe,A,R,1,0.39
2020-10-09,30,Stripe,A,R,1,0.57
2020-10-09,31,Stripe,B,L,1,0.16
2020-10-09,32,Stripe,B,L,1,0.14
2020-10-09,33,Stripe,A,R,1,0.59
2020-10-09,34,Stripe,B,L,1,0.16
2020-10-09,35,Stripe,B,L,1,0.22
2020-10-09,36,Stripe,B,L,1,0.18
2020-10-09,37,Stripe,A,R,1,0.14
2020-10-09,38,Stripe,B,L,1,0.2
2020-10-09,39,Stripe,A,R,1,0.13
2020-10-09,40,Stripe,B,L,1,0.16
2020-10-09,41,Stripe,A,R,1,0.13
2020-10-09,42,Stripe,B,L,1,0.4
2020-10-09,43,Stripe,B,L,1,0.2
2020-10-09,44,Stripe,A,R,1,0.14
2020-10-09,45,Stripe,B,R,0,0.17
2020-10-09,46,Stripe,A,R,1,0.32
2020-10-09,47,Stripe,B,L,1,0.16
2020-10-09,48,Stripe,B,L,1,0.58
2020-10-09,49,Stripe,B,L,1,1.54
2020-10-09,50,Stripe,B,L,1,0.3
2020-10-09,51,Stripe,B,L,1,0.93
2020-10-09,52,Stripe,A,R,1,0.14
2020-10-09,53,Stripe,B,L,1,0.99
2020-10-09,54,Stripe,A,R,1,0.13
2020-10-09,55,Stripe,B,L,1,0.27
2020-10-09,56,Stripe,A,R,1,0.57
2020-10-09,57,Stripe,A,R,1,0.15
2020-10-09,58,Stripe,B,L,1,0.23
2020-10-09,59,Stripe,B,L,1,0.16
2020-10-09,60,Stripe,A,R,1,0.17
2020-10-09,61,Stripe,A,R,1,0.13
2020-10-09,62,Stripe,A,R,1,0.13
2020-10-09,63,Stripe,B,L,1,0.14
2020-10-09,64,Stripe,B,L,1,0.22
2020-10-09,65,Stripe,A,R,1,0.14
2020-10-09,66,Stripe,B,L,1,0.6
2020-10-09,67,Stripe,A,R,1,0.19
2020-10-09,68,Stripe,B,L,1,0.19
2020-10-09,69,Stripe,B,L,1,0.13
2020-10-09,70,Stripe,A,R,1,0.2
2020-10-09,71,Stripe,B,L,1,0.14
2020-10-09,72,Stripe,A,R,1,0.13
2020-10-09,73,Stripe,B,L,1,0.15
2020-10-09,74,Stripe,B,L,1,0.16
2020-10-09,75,Stripe,A,R,1,0.18
2020-10-09,76,Stripe,A,R,1,0.44
2020-10-09,77,Stripe,A,R,1,0.13
2020-10-09,78,Stripe,A,R,1,0.18
2020-10-09,79,Stripe,A,R,1,0.12
2020-10-09,80,Stripe,B,L,1,0.65
2020-10-10,1,Stripe,B,L,1,0.15
2020-10-10,2,Stripe,B,L,1,0.02
2020-10-10,3,Stripe,B,R,0,0.42
2020-10-10,4,Stripe,A,R,1,0.55
2020-10-10,5,Stripe,B,L,1,0.14
2020-10-10,6,Stripe,B,R,0,1.28
2020-10-10,7,Stripe,A,L,0,0.42
2020-10-10,8,Stripe,A,R,1,0.15
2020-10-10,9,Stripe,A,R,1,0.13
2020-10-10,10,Stripe,B,L,1,0.19
2020-10-10,11,Stripe,B,L,1,0.17
2020-10-10,12,Stripe,A,R,1,0.17
2020-10-10,13,Stripe,B,L,1,0.17
2020-10-10,14,Stripe,B,L,1,0.15
2020-10-10,15,Stripe,B,L,1,0.4
2020-10-10,16,Stripe,A,R,1,0.16
2020-10-10,17,Stripe,A,R,1,0.18
2020-10-10,18,Stripe,A,R,1,0.15
2020-10-10,19,Stripe,B,L,1,0.17
2020-10-10,20,Stripe,A,R,1,0.13
2020-10-10,21,Stripe,A,L,0,0.3
2020-10-10,22,Stripe,A,R,1,0.49
2020-10-10,23,Stripe,A,R,1,0.25
2020-10-10,24,Stripe,A,R,1,0.13
2020-10-10,25,Stripe,A,R,1,0.14
2020-10-10,26,Stripe,A,R,1,0.15
2020-10-10,27,Stripe,A,L,0,0.19
2020-10-10,28,Stripe,A,R,1,0.13
2020-10-10,29,Stripe,B,L,1,0.15
2020-10-10,30,Stripe,A,R,1,0.24
2020-10-10,31,Stripe,B,L,1,0.33
2020-10-10,32,Stripe,A,R,1,0.13
2020-10-10,33,Stripe,B,L,1,0.16
2020-10-10,34,Stripe,B,L,1,0.43
2020-10-10,35,Stripe,B,L,1,0.14
2020-10-10,36,Stripe,B,R,0,0.27
2020-10-10,37,Stripe,A,R,1,0.13
2020-10-10,38,Stripe,A,R,1,0.12
2020-10-10,39,Stripe,B,L,1,0.22
2020-10-10,40,Stripe,A,R,1,0.13
2020-10-10,41,Stripe,B,L,1,0.86
2020-10-10,42,Stripe,A,R,1,0.14
2020-10-10,43,Stripe,B,L,1,0.26
2020-10-10,44,Stripe,A,R,1,0.5
2020-10-10,45,Stripe,B,L,1,1.42
2020-10-10,46,Stripe,B,L,1,0.15
2020-10-10,47,Stripe,B,L,1,0.34
2020-10-10,48,Stripe,A,R,1,0.13
2020-10-10,49,Stripe,B,R,0,0.71
2020-10-10,50,Stripe,A,R,1,0.13
2020-10-10,51,Stripe,A,R,1,0.13
2020-10-10,52,Stripe,B,L,1,0.22
2020-10-10,53,Stripe,A,R,1,0.15
2020-10-10,54,Stripe,B,L,1,0.2
2020-10-10,55,Stripe,A,R,1,0.13
2020-10-10,56,Stripe,B,L,1,0.5
2020-10-10,57,Stripe,B,L,1,0.85
2020-10-10,58,Stripe,B,L,1,0.23
2020-10-10,59,Stripe,B,L,1,0.18
2020-10-10,60,Stripe,B,L,1,0.19
2020-10-10,61,Stripe,B,L,1,0.16
2020-10-10,62,Stripe,B,L,1,0.5
2020-10-10,63,Stripe,A,R,1,0.13
2020-10-10,64,Stripe,B,L,1,0.16
2020-10-10,65,Stripe,A,R,1,0.54
2020-10-10,66,Stripe,A,R,1,0.11
2020-10-10,67,Stripe,B,L,1,0.2
2020-10-10,68,Stripe,A,R,1,0.18
2020-10-10,69,Stripe,B,L,1,0.14
2020-10-10,70,Stripe,B,L,1,0.14
2020-10-10,71,Stripe,B,L,1,0.21
2020-10-10,72,Stripe,B,L,1,0.12
2020-10-10,73,Stripe,A,R,1,0.16
2020-10-10,74,Stripe,A,R,1,0.13
2020-10-10,75,Stripe,B,L,1,0.16
2020-10-10,76,Stripe,A,R,1,0.19
2020-10-10,77,Stripe,A,R,1,0.13
2020-10-10,78,Stripe,A,R,1,0.62
2020-10-10,79,Stripe,A,R,1,0.13
2020-10-10,80,Stripe,A,R,1,0.15
